ano_campeonato,mes,dia,week_day,rodada,estadio,arbitro,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2012,8,18,6,18,Estádio Cícero Pompeu de Toledo,Rodrigo Guarizo Ferreira do Amaral,São Paulo,Ponte Preta,Ney Franco,Gilson Kleina,8,13,58300000,3800000,26.3,26.1,3,0,2,0,4,11,12,7,7,12,6,0,0,1,9,19,4,6
2012,10,6,6,28,Estádio Cícero Pompeu de Toledo,Paulo César de Oliveira,São Paulo,Palmeiras,Ney Franco,Gilson Kleina,5,18,67500000,16100000,26.4,28.2,3,0,2,0,6,3,18,9,9,16,1,4,0,5,13,5,3,2
2012,10,14,0,30,Estádio Cícero Pompeu de Toledo,Leandro Pedro Vuaden,São Paulo,Figueirense FC,Ney Franco,Márcio Goiano,5,19,35000000,4950000,26.8,25.5,2,0,2,0,6,5,15,9,9,14,5,3,8,5,14,15,3,6
2012,10,18,4,31,Estádio Cícero Pompeu de Toledo,Márcio Chagas da Silva,São Paulo,Atlético-GO,Ney Franco,Arthur Neto,4,20,72500000,3100000,26.5,25.6,2,0,2,0,7,2,21,11,9,20,5,3,0,6,16,14,7,5
2012,9,8,6,23,Estádio Municipal Paulo Machado de Carvalho,Marcelo de Lima Henrique,Corinthians,Grêmio,Tite,Vanderlei Luxemburgo,12,3,18900000,14900000,27,28,3,1,2,0,6,8,13,13,12,13,5,4,2,2,19,16,11,5
2012,6,6,3,3,Estádio Major Antônio Couto Pereira,Jean Pierre Goncalves Lima,Coritiba FC,Portuguesa,Marcelo Oliveira,Geninho,20,17,4850000,5200000,26,26.1,2,0,2,0,8,2,19,21,21,19,0,2,2,1,18,9,10,6
2012,7,1,0,7,Estádio Major Antônio Couto Pereira,Wilson Luiz Seneme,Coritiba FC,Sport Recife,Marcelo Oliveira,Vágner Mancini,11,16,3650000,4850000,26.1,27.5,2,3,2,1,7,1,17,14,13,17,3,4,1,3,15,9,7,2
2012,8,19,0,18,Estádio Major Antônio Couto Pereira,Franscisco Carlos do Nascimento,Coritiba FC,Cruzeiro,Marcelo Oliveira,Celso Roth,16,7,5450000,10250000,25.6,27.1,4,0,2,0,5,4,4,13,11,3,1,1,2,1,9,11,4,7
2012,10,17,3,31,Estádio Major Antônio Couto Pereira,Ricardo Marques Ribeiro,Coritiba FC,Náutico,Marquinhos Santos,Alexandre Gallo,12,11,4050000,3750000,26.8,26.5,2,1,2,0,5,7,20,17,16,20,6,3,2,1,10,19,6,4
2012,9,2,0,21,Estádio Adelmar da Costa Carvalho,Franscisco Carlos do Nascimento,Sport Recife,Santos FC,Waldemar Lemos,Muricy Ramalho,18,11,3900000,19200000,27.9,25.2,2,1,2,0,3,6,13,18,17,13,4,2,2,2,13,19,5,8
2012,10,18,4,31,Estádio Adelmar da Costa Carvalho,Wilton Sampaio,Sport Recife,Ponte Preta,Sérgio Guedes,Guto Ferreira,17,14,3700000,3750000,26.8,26.7,3,1,2,1,6,11,11,7,7,9,2,1,0,0,13,19,8,9
2012,5,20,0,1,Estádio Beira-Rio,Pablo dos Santos Alves,Internacional,Coritiba FC,Dorival Júnior,Marcelo Oliveira,2,20,34600000,5350000,26.9,25.8,2,0,2,0,6,6,17,12,11,16,4,5,0,1,13,13,5,6
2012,7,7,6,8,Estádio Beira-Rio,Marcelo de Lima Henrique,Internacional,Cruzeiro,Dorival Júnior,Celso Roth,5,4,39100000,18550000,27.2,28.8,2,1,2,0,3,2,15,14,13,14,3,5,3,1,19,12,8,5
2012,9,2,0,21,Estádio Beira-Rio,Wilson Luiz Seneme,Internacional,Flamengo,Fernandão,Dorival Júnior,6,8,38100000,20550000,28,26.2,4,1,2,1,12,6,14,8,7,13,3,5,1,2,17,12,7,4
2012,9,23,0,26,Estádio Beira-Rio,Ronan Marques da Rosa,Internacional,EC Bahia,Fernandão,Jorginho,7,12,38600000,4650000,28.2,25.9,3,1,2,0,3,9,9,16,15,8,2,3,0,1,15,17,4,6
2012,6,6,3,3,Estádio São Januário,Wilson Luiz Seneme,Vasco da Gama,Náutico,Cristóvão Borges,Alexandre Gallo,2,16,15750000,3400000,29.1,27.5,4,2,2,0,8,3,15,17,16,15,2,6,0,2,26,10,11,1
2012,7,14,6,9,Estádio Orlando Scarpelli,Luiz Flávio de Oliveira,Figueirense FC,Atlético-MG,Argel Fucks,Cuca,14,1,5000000,23350000,27.8,28.1,3,4,2,1,9,3,16,17,16,15,0,3,6,1,18,8,9,3
2012,8,26,0,19,Estádio Orlando Scarpelli,Marcos André Gomes da Penha,Figueirense FC,Coritiba FC,Abel Ribeiro,Marcelo Oliveira,20,15,3600000,4950000,26.2,26.7,3,1,2,1,9,0,21,14,14,20,2,6,0,0,13,7,6,3
2012,10,10,3,29,Estádio Orlando Scarpelli,Emerson de Almeida Ferreira,Figueirense FC,Atlético-GO,Márcio Goiano,Arthur Neto,19,20,5300000,2900000,26.5,27.9,3,1,2,1,10,2,8,13,10,8,4,4,1,1,22,15,11,5
2012,12,1,6,38,Estádio Urbano Caldeira,Guilherme Ceretta de Lima,Santos FC,Palmeiras,Muricy Ramalho,Gilson Kleina,10,18,59050000,10950000,24,26,3,1,3,1,4,8,9,13,12,8,5,4,1,1,11,20,4,8
2012,12,2,0,38,Estádio Cícero Pompeu de Toledo,Rodrigo Braghetto,São Paulo,Corinthians,Ney Franco,Tite,4,5,33300000,25150000,23.4,29.4,3,1,3,1,6,1,14,16,16,12,2,1,0,0,11,8,3,4
2012,11,10,6,35,Estádio Municipal Paulo Machado de Carvalho,Ronan Marques da Rosa,Corinthians,Coritiba FC,Tite,Marquinhos Santos,7,10,27650000,4000000,28.8,26.5,5,1,3,1,4,1,9,12,12,9,1,4,1,1,26,7,15,2
2012,6,23,6,6,Estádio Governador Magalhães Pinto,Raphael Claus,Atlético-MG,Náutico,Cuca,Alexandre Gallo,3,10,19850000,3700000,27.6,28.2,5,1,3,1,10,5,14,15,15,13,2,3,1,2,16,10,7,4
2012,10,6,6,28,Estádio Governador Magalhães Pinto,Guilherme Ceretta de Lima,Atlético-MG,Figueirense FC,Cuca,Márcio Goiano,2,19,23050000,3800000,26.4,25.9,6,0,3,0,7,2,20,9,8,20,3,3,1,4,27,10,16,3
2012,7,25,3,12,Estádio Serra Dourada,Emerson de Almeida Ferreira,Atlético-GO,São Paulo,Jairo,Ney Franco,20,7,4100000,29750000,26.5,24.2,4,3,4,1,14,5,14,14,14,14,4,5,3,0,22,12,8,2
2013,11,24,0,36,Estádio Paulo Constantino,Francisco Carlos do Nascimento,Santos FC,Fluminense,Claudinei Oliveira,Dorival Júnior,10,12,23700000,20300000,26.6,27.4,1,0,,,1,6,13,16,16,11,3,3,0,2,8,15,2,6
2013,11,24,0,36,Arena Fonte Nova,Ricardo Marques Ribeiro,EC Bahia,Portuguesa,Cristóvão Borges,Guto Ferreira,13,17,5800000,4400000,25.5,28.3,1,0,,,14,3,15,10,9,15,1,9,2,2,26,7,7,1
2013,6,9,0,2,Estádio Joaquim Henrique Nogueira,André Luiz de Freitas Castro,Atlético-MG,Grêmio,Cuca,Vanderlei Luxemburgo,13,3,17550000,16900000,30.5,28.5,2,0,0,0,4,7,16,20,19,15,3,3,1,2,12,23,2,9
2013,6,2,0,3,Estádio Raimundo Sampaio,Sandro Ricci,Atlético-MG,São Paulo,Cuca,Ney Franco,7,1,19300000,18000000,29.9,26.3,0,0,0,0,2,6,19,16,15,18,6,3,0,1,12,19,4,7
2013,8,1,4,10,Estádio Raimundo Sampaio,Paulo César de Oliveira,Atlético-MG,Atlético-PR,Cuca,Vágner Mancini,7,13,31550000,6200000,28.5,25.5,1,2,0,0,5,2,17,14,12,15,2,4,0,1,12,9,5,5
2013,8,25,0,16,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,Atlético-MG,Portuguesa,Cuca,Guto Ferreira,12,19,20050000,5350000,28.4,29.8,2,1,0,1,2,8,23,20,20,23,4,0,1,0,7,18,3,6
2013,10,6,0,26,Estádio Raimundo Sampaio,Jailson Macedo Freitas,Atlético-MG,Corinthians,Cuca,Tite,5,8,12300000,25000000,28.6,28,0,0,0,0,10,6,15,9,8,15,5,5,4,2,15,14,4,4
2013,10,13,0,28,Estádio Raimundo Sampaio,Luiz Flávio de Oliveira,Atlético-MG,Cruzeiro,Cuca,Marcelo Oliveira,5,1,12800000,17600000,29.7,27.5,1,0,0,0,5,4,16,17,17,15,1,7,3,2,20,10,5,2
2013,10,20,0,30,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,Atlético-MG,Flamengo,Cuca,Jayme de Almeida,7,12,12550000,10800000,27.8,26,1,0,0,0,7,5,14,11,10,13,3,3,2,1,17,12,7,4
2013,5,26,0,1,Estádio Municipal Paulo Machado de Carvalho,Leandro Pedro Vuaden,Corinthians,Botafogo,Tite,Oswaldo de Oliveira,10,11,35750000,14800000,27.9,28.9,1,1,0,1,1,4,18,7,7,16,1,2,0,2,15,9,6,5
2013,6,2,0,3,Estádio Municipal Paulo Machado de Carvalho,Rodrigo Guarizo Ferreira do Amaral,Corinthians,Ponte Preta,Tite,Guto Ferreira,13,11,40500000,4250000,26.9,26.7,1,0,0,0,4,4,17,11,11,15,3,4,0,1,15,8,7,3
2013,6,8,6,5,Estádio Municipal Paulo Machado de Carvalho,Flávio Rodrigues Guerra,Corinthians,Portuguesa,Tite,Edson Pimenta,13,19,31100000,4150000,28.4,27.5,0,0,0,0,4,1,15,9,9,15,0,4,5,4,16,8,7,1
2013,7,14,0,7,Estádio Municipal Paulo Machado de Carvalho,Wilton Sampaio,Corinthians,Atlético-MG,Tite,Cuca,7,13,42250000,25800000,26.4,28.6,0,1,0,1,17,5,13,13,13,10,2,2,1,4,13,9,9,2
2013,7,28,0,9,Estádio Municipal Paulo Machado de Carvalho,Rodrigo Guarizo Ferreira do Amaral,Corinthians,São Paulo,Tite,Paulo Autuori,10,15,25750000,26650000,27.8,25.9,0,0,0,0,7,3,12,16,16,12,2,5,0,3,25,11,13,3
2013,8,18,0,15,Estádio Municipal Paulo Machado de Carvalho,Péricles Bassols Pegado Cortez,Corinthians,Coritiba FC,Tite,Marquinhos Santos,4,3,40250000,5250000,28.3,25.3,1,0,0,0,15,3,9,10,9,8,2,5,0,2,17,6,5,1
2013,9,8,0,19,Estádio Municipal Paulo Machado de Carvalho,Felipe Gomes da Silva,Corinthians,Náutico,Tite,Levi Gomes,5,20,16600000,3900000,26.9,26.1,0,0,0,0,7,2,21,14,14,21,3,4,1,0,20,6,11,1
2013,9,15,0,21,Estádio Municipal Paulo Machado de Carvalho,Leandro Pedro Vuaden,Corinthians,Goiás EC,Tite,Enderson Moreira,6,10,35500000,5400000,27.9,27.6,1,2,0,0,8,5,8,15,14,7,1,13,2,1,20,12,2,3
2013,9,22,0,23,Estádio Municipal Paulo Machado de Carvalho,Felipe Gomes da Silva,Corinthians,Cruzeiro,Tite,Marcelo Oliveira,7,1,17500000,23600000,28.6,27.4,0,0,0,0,8,2,11,12,12,9,1,2,3,2,18,15,9,7
2013,10,10,4,27,Estádio Vail Chaves,Leandro Pedro Vuaden,Corinthians,Atlético-PR,Tite,Vágner Mancini,9,3,20750000,5900000,28.2,25.4,0,0,0,0,4,5,17,19,17,16,0,2,2,0,15,9,5,6
2013,10,20,0,30,Estádio Municipal Paulo Machado de Carvalho,Anderson Daronco,Corinthians,Criciúma EC,Tite,Argel Fucks,10,18,34000000,3650000,27.3,27.9,1,0,0,0,4,3,9,11,11,9,3,4,5,0,18,7,9,1
2013,11,10,0,33,Estádio Municipal Paulo Machado de Carvalho,André Luiz de Freitas Castro,Corinthians,Fluminense,Tite,Vanderlei Luxemburgo,10,15,22700000,20750000,28.1,30.3,1,0,0,0,4,7,18,11,11,18,3,5,0,1,20,13,9,6
2013,11,17,0,35,Estádio Municipal Paulo Machado de Carvalho,Ricardo Marques Ribeiro,Corinthians,Vasco da Gama,Tite,Adilson Batista,10,18,22700000,7000000,28.1,27.8,0,0,0,0,4,6,19,12,12,17,4,3,5,2,15,9,8,3
2013,12,1,0,37,Estádio Municipal Paulo Machado de Carvalho,Felipe Gomes da Silva,Corinthians,Internacional,Tite,Clemer,10,11,22200000,32300000,28.4,28.9,0,0,0,0,3,2,25,6,5,24,0,2,0,1,15,8,8,1
2013,6,2,0,3,Estádio Francisco Stédile,Edivaldo Elias da Silva,Internacional,EC Bahia,Dunga,Cristóvão Borges,4,16,13200000,4250000,28.3,25.5,1,2,0,1,2,14,7,17,15,7,4,2,0,2,7,21,3,9
2013,7,21,0,8,Estádio Francisco Stédile,Guilherme Ceretta de Lima,Internacional,Flamengo,Dunga,Mano Menezes,5,18,12100000,17850000,29.9,27.6,1,0,0,0,12,1,6,15,14,6,0,4,4,0,24,6,14,3
2013,9,11,3,10,Estádio do Vale,Marcelo de Lima Henrique,Internacional,Santos FC,Dunga,Claudinei Oliveira,6,10,35600000,9400000,26.3,24.5,1,2,0,1,2,10,15,4,4,13,3,0,1,3,11,26,5,12
2013,8,18,0,15,Estádio do Vale,Luiz Flávio de Oliveira,Internacional,Atlético-MG,Dunga,Cuca,8,12,39950000,18550000,27.7,29.5,0,0,0,0,2,5,12,7,6,10,2,2,1,1,13,9,6,3
2013,9,5,4,18,Estádio do Vale,Paulo Henrique de Godoy Bezerra,Internacional,Corinthians,Dunga,Tite,8,5,35800000,22250000,28.5,28.8,1,0,0,0,6,7,15,23,23,15,2,7,5,1,22,14,9,5
2013,9,22,0,23,Estádio do Vale,Marcos André Gomes da Penha,Internacional,Portuguesa,Dunga,Guto Ferreira,5,18,32800000,4050000,29.2,29.6,0,1,0,0,7,2,20,24,22,18,6,5,1,1,18,13,6,3
2013,5,30,4,2,Estádio Eládio de Barros Carvalho,Alício Pena Junior,Náutico,EC Vitória,Silas,Caio Júnior,17,8,4200000,4700000,26.4,26.5,0,3,0,2,10,7,18,18,18,18,5,5,5,1,20,23,9,10
2013,10,6,0,26,Estádio Francisco Stédile,Wilson Luiz Seneme,Internacional,Fluminense,Clemer,Vanderlei Luxemburgo,9,10,32300000,14900000,28.3,25.4,1,0,0,0,4,3,11,10,10,10,3,3,2,2,12,14,8,3
2013,11,24,0,36,Estádio Francisco Stédile,Emerson de Almeida Ferreira,Internacional,Coritiba FC,Clemer,Tcheco,11,16,32300000,6500000,28.9,27.3,0,0,0,0,7,2,17,19,17,15,1,4,2,2,12,13,6,7
2013,6,8,6,5,Estádio Heriberto Hülse,Jailson Macedo Freitas,Criciúma EC,Flamengo,Vadão,Jayme de Almeida,9,20,4650000,15750000,26,26.2,0,3,0,1,7,5,15,11,11,14,4,3,2,2,15,12,4,4
2013,7,14,0,7,Estádio Heriberto Hülse,Wilson Luiz Seneme,Criciúma EC,Goiás EC,Vadão,Enderson Moreira,17,12,5850000,5000000,26.6,25.2,0,0,0,0,9,2,17,18,18,16,3,2,2,1,13,18,6,8
2013,8,4,0,11,Estádio Heriberto Hülse,Sandro Ricci,Criciúma EC,Corinthians,Vadão,Tite,16,9,4900000,31250000,27,27,0,2,0,2,9,1,11,18,17,11,1,6,3,1,20,7,6,3
2013,8,8,4,12,Estádio Heriberto Hülse,Marcos André Gomes da Penha,Criciúma EC,Cruzeiro,Vadão,Marcelo Oliveira,17,2,4150000,16350000,26.7,26,1,2,0,1,5,1,13,10,9,11,1,2,0,2,13,10,6,6
2013,9,4,3,10,Arena de Pernambuco,Leandro Pedro Vuaden,Náutico,São Paulo,Jorginho,Paulo Autuori,18,16,4150000,22900000,27.3,26.1,0,1,0,0,2,5,13,12,12,13,2,1,1,1,10,12,7,3
2013,8,17,6,15,Arena de Pernambuco,Paulo César de Oliveira,Náutico,Fluminense,Jorginho,Vanderlei Luxemburgo,20,14,5200000,25300000,27.3,26.6,0,1,0,0,7,3,19,10,8,19,2,10,1,1,21,9,5,5
2013,9,6,5,18,Arena de Pernambuco,Jailson Macedo Freitas,Náutico,Vasco da Gama,Jorginho,Dorival Júnior,20,13,4350000,8300000,26,25,0,3,0,0,16,3,14,10,10,14,4,5,1,3,27,11,12,2
2013,6,9,0,5,Estádio Cláudio Moacyr de Azevedo,Alício Pena Junior,Fluminense,Goiás EC,Abel Braga,Enderson Moreira,8,14,19900000,4500000,27.2,28.7,2,1,0,0,8,1,9,10,9,9,1,4,2,0,20,9,10,5
2013,7,21,0,8,Estádio Jornalista Mário Filho,Marcelo de Lima Henrique,Fluminense,Vasco da Gama,Abel Braga,Dorival Júnior,9,16,35000000,7850000,28.9,26.9,1,3,0,1,7,5,12,9,8,12,2,2,3,6,14,9,7,5
2013,9,12,4,20,Arena de Pernambuco,Francisco de Assis Almeida Filho,Náutico,Grêmio,Levi Gomes,Renato Gaúcho,20,4,3750000,17500000,27,27.6,0,2,0,1,6,2,8,11,10,7,8,5,7,1,25,12,13,2
2013,9,22,0,23,Arena de Pernambuco,Wilson Luiz Seneme,Náutico,Flamengo,Levi Gomes,Jayme de Almeida,20,17,4150000,16000000,26.4,25.8,0,0,0,0,2,5,19,15,14,18,5,1,0,0,11,13,4,5
2013,5,30,4,2,Estádio Cícero Pompeu de Toledo,Márcio Chagas da Silva,São Paulo,Vasco da Gama,Ney Franco,Paulo Autuori,4,7,17200000,8800000,26.9,27.1,5,1,0,0,7,2,14,12,12,13,3,11,3,1,24,12,8,3
2013,6,6,4,4,Estádio Cícero Pompeu de Toledo,Franscisco Carlos do Nascimento,São Paulo,Goiás EC,Ney Franco,Enderson Moreira,1,17,30150000,5600000,27.9,28.1,0,1,0,1,10,4,16,13,11,16,1,4,0,5,20,14,11,7
2013,9,22,0,23,Estádio Manoel Barradas,Sandro Ricci,EC Vitória,Grêmio,Ney Franco,Renato Gaúcho,10,4,5600000,20800000,27.7,26.8,0,0,0,0,7,4,10,23,21,9,3,4,0,3,15,11,5,2
2013,10,18,5,29,Estádio Manoel Barradas,Alício Pena Junior,EC Vitória,Botafogo,Ney Franco,Oswaldo de Oliveira,7,2,5150000,12050000,26.2,28.3,1,0,0,0,3,7,9,13,13,9,5,1,0,0,11,24,7,8
2013,11,3,0,32,Estádio Manoel Barradas,Jean Pierre Goncalves Lima,EC Vitória,Corinthians,Ney Franco,Tite,6,11,5150000,22700000,26.5,28.1,1,1,0,0,3,7,9,10,10,9,6,7,2,2,18,16,7,4
2013,11,14,4,34,Estádio Manoel Barradas,Paulo Henrique de Godoy Bezerra,EC Vitória,Cruzeiro,Ney Franco,Marcelo Oliveira,6,1,5100000,22100000,27,27.4,1,3,0,1,4,5,10,10,9,10,1,2,2,0,15,17,7,8
2013,10,17,4,29,Estádio Heriberto Hülse,Cleisson Veloso Pereira,Criciúma EC,Portuguesa,Argel Fucks,Guto Ferreira,17,18,5000000,4450000,27.5,28,1,3,0,2,4,4,14,11,9,14,3,3,2,2,19,8,10,1
2013,6,9,0,5,Estádio Moisés Lucarelli,Claudio Francisco Lima e Silva,Ponte Preta,Botafogo,Zé Sérgio,Oswaldo de Oliveira,17,5,4050000,10100000,26.3,28.4,0,2,0,2,15,1,15,15,14,15,0,7,2,2,24,7,8,4
2013,7,6,6,6,Arena de Pernambuco,Héber Lopes,Náutico,Ponte Preta,Zé Teodoro,Paulo César Carpegiani,17,18,4000000,4000000,26,28.1,1,3,0,2,7,3,12,12,10,12,2,5,0,0,23,12,12,4
2013,7,28,0,9,Arena de Pernambuco,Dewson Fernando Freitas da Silva,Náutico,Internacional,Zé Teodoro,Dunga,19,4,4950000,12600000,26.8,29,3,0,0,0,6,1,14,21,21,13,1,3,3,1,20,9,7,3
2013,8,10,6,13,Arena de Pernambuco,Italo Medeiros de Azevedo,Náutico,Atlético-MG,Zé Teodoro,Cuca,19,14,5450000,21350000,27.7,30.5,0,0,0,0,8,2,12,19,18,12,6,4,4,0,13,15,2,2
2013,7,21,0,8,Arena Fonte Nova,Paulo César de Oliveira,EC Vitória,EC Bahia,Caio Júnior,Cristóvão Borges,2,11,4900000,6100000,27.6,25.2,0,0,0,0,4,7,9,20,18,7,5,0,3,2,11,21,4,6
2013,8,4,0,11,Estádio Manoel Barradas,Márcio Chagas da Silva,EC Vitória,Portuguesa,Caio Júnior,Guto Ferreira,6,20,4550000,5350000,26.5,29.5,2,1,0,0,7,5,16,23,23,15,2,3,1,1,15,14,6,5
2013,8,15,4,14,Estádio Manoel Barradas,Felipe Gomes da Silva,EC Vitória,Ponte Preta,Caio Júnior,Paulo César Carpegiani,8,14,4450000,3900000,25.7,26.9,3,1,0,1,2,7,14,11,10,14,1,4,2,1,12,10,4,1
2013,9,1,0,17,Estádio Manoel Barradas,Francisco de Assis Almeida Filho,EC Vitória,Criciúma EC,Caio Júnior,Sílvio Criciúma,11,16,5450000,4900000,26.7,27.5,0,1,0,1,8,13,17,19,19,16,2,2,1,4,15,19,5,8
2013,7,28,0,9,Estádio Jornalista Mário Filho,Péricles Bassols Pegado Cortez,Flamengo,Botafogo,Mano Menezes,Oswaldo de Oliveira,18,1,18350000,11100000,27.6,26.9,1,1,0,1,8,9,8,13,12,7,4,1,2,1,12,14,7,5
2013,8,8,4,12,Estádio Nacional de Brasília Mané Garrincha,Cleisson Veloso Pereira,Flamengo,Portuguesa,Mano Menezes,Guto Ferreira,18,20,12600000,5350000,27.4,29.5,1,1,0,0,5,4,8,8,8,6,6,6,5,0,26,15,12,1
2013,8,18,0,15,Estádio Nacional de Brasília Mané Garrincha,Ricardo Marques Ribeiro,Flamengo,São Paulo,Mano Menezes,Paulo Autuori,16,18,14600000,36150000,27.6,26.3,0,0,0,0,5,3,18,9,9,17,2,8,3,0,27,9,13,2
2013,8,24,6,16,Estádio Jornalista Mário Filho,Paulo Henrique de Godoy Bezerra,Flamengo,Grêmio,Mano Menezes,Renato Gaúcho,15,4,9650000,19800000,27.6,26.9,0,1,0,1,5,9,18,8,8,17,2,5,1,4,12,18,5,7
2013,6,6,4,4,Estádio Doutor Osvaldo Texeira Duarte,Wagner Reway,Portuguesa,Internacional,Edson Pimenta,Dunga,19,8,5000000,14700000,29.4,26.9,1,1,0,1,2,9,16,24,24,15,8,2,5,1,10,22,4,3
2013,5,26,0,1,Estádio Moisés Lucarelli,Vinicius Furlan,Ponte Preta,São Paulo,Guto Ferreira,Ney Franco,16,4,4450000,21300000,27.1,26.5,0,2,0,2,11,1,25,9,8,24,5,2,2,3,17,15,9,3
2013,8,1,4,10,Estádio Doutor Osvaldo Texeira Duarte,Grazianni Maciel Rocha,Portuguesa,Criciúma EC,Guto Ferreira,Vadão,20,14,4650000,5250000,29.2,26.4,1,1,0,0,8,4,16,13,13,13,2,3,0,1,11,10,6,3
2013,8,18,0,15,Estádio Doutor Osvaldo Texeira Duarte,Alício Pena Junior,Portuguesa,Botafogo,Guto Ferreira,Oswaldo de Oliveira,19,1,3700000,11100000,26.7,27,1,3,0,0,10,1,12,12,12,12,3,4,0,3,19,11,10,3
2013,10,11,5,27,Estádio Doutor Osvaldo Texeira Duarte,Rodrigo Batista Raposo,Portuguesa,Goiás EC,Guto Ferreira,Enderson Moreira,14,11,4250000,5450000,29.5,26.6,1,2,0,1,8,3,9,5,4,9,1,6,0,1,20,14,7,3
2013,10,20,0,30,Estádio Doutor Osvaldo Texeira Duarte,Edivaldo Elias da Silva,Portuguesa,EC Vitória,Guto Ferreira,Ney Franco,16,6,3900000,4400000,29.2,26.3,1,1,0,1,6,4,17,10,10,17,3,4,1,1,23,16,9,6
2013,10,27,0,31,Estádio Governador Plácido Castelo,Anderson Daronco,Portuguesa,Flamengo,Guto Ferreira,Jayme de Almeida,16,13,4350000,14300000,27.2,28.2,0,0,0,0,7,2,14,17,16,14,5,4,5,1,15,18,8,7
2013,11,9,6,33,Estádio Doutor Osvaldo Texeira Duarte,Ricardo Marques Ribeiro,Portuguesa,Coritiba FC,Guto Ferreira,Péricles Chamusca,17,13,4150000,6350000,29.1,27.2,0,0,0,0,2,6,12,13,13,10,2,5,0,3,18,15,7,5
2013,12,8,0,38,Estádio Doutor Osvaldo Texeira Duarte,Emerson de Almeida Ferreira,Portuguesa,Grêmio,Guto Ferreira,Renato Gaúcho,17,2,4200000,24550000,29.5,27.8,0,0,0,0,2,6,8,17,17,8,2,2,0,0,12,13,4,4
2013,5,25,6,1,Estádio São Januário,Elmo Alves Resende Cunha,Vasco da Gama,Portuguesa,Paulo Autuori,Edson Pimenta,7,20,6850000,4000000,26.3,29.4,1,0,0,0,4,0,13,18,18,13,1,4,2,0,13,10,7,4
2013,6,6,4,4,Estádio General Sílvio Raulino de Oliveira,Raphael Claus,Vasco da Gama,Atlético-MG,Paulo Autuori,Cuca,14,9,9100000,15550000,27.2,29.6,2,0,0,0,5,1,13,18,17,11,2,7,0,1,18,12,5,4
2013,7,7,0,6,Estádio Cícero Pompeu de Toledo,Raphael Claus,São Paulo,Santos FC,Paulo Autuori,Claudinei Oliveira,6,14,40650000,19700000,28.6,26.5,0,2,0,0,5,6,10,17,16,10,4,2,5,3,15,16,10,6
2013,7,20,6,8,Estádio Cícero Pompeu de Toledo,Héber Lopes,São Paulo,Cruzeiro,Paulo Autuori,Marcelo Oliveira,13,4,37750000,17550000,28.3,25.2,0,3,0,0,5,4,13,12,10,12,3,6,1,7,15,14,4,2
2013,7,25,4,12,Estádio Cícero Pompeu de Toledo,André Luiz de Freitas Castro,São Paulo,Internacional,Paulo Autuori,Dunga,15,9,38250000,32600000,27.7,29.3,0,1,0,1,5,7,11,5,5,11,7,3,1,1,15,17,8,4
2013,9,6,5,18,Estádio Cícero Pompeu de Toledo,Wagner Reway,São Paulo,Criciúma EC,Paulo Autuori,Sílvio Criciúma,15,14,20550000,4800000,26.9,27.2,1,2,0,2,6,1,12,17,17,11,3,1,0,1,7,8,5,1
2013,9,29,0,24,Estádio Cícero Pompeu de Toledo,Héber Lopes,São Paulo,Grêmio,Muricy Ramalho,Renato Gaúcho,14,4,30150000,22800000,27.2,26.5,0,1,0,0,3,3,9,14,14,8,2,3,1,1,14,13,9,4
2013,10,13,0,28,Estádio Cícero Pompeu de Toledo,Wilson Luiz Seneme,São Paulo,Corinthians,Muricy Ramalho,Tite,15,9,18900000,22000000,26.3,28.5,0,0,0,0,4,6,13,29,29,13,3,4,1,1,15,16,7,5
2013,11,14,4,34,Estádio Municipal Doutor Novelli Júnior,Alício Pena Junior,São Paulo,Flamengo,Muricy Ramalho,Jayme de Almeida,8,12,24650000,15800000,26.3,27.9,2,0,0,0,6,4,8,6,6,6,3,2,2,1,22,13,10,4
2014,5,25,0,7,Estádio Adelmar da Costa Carvalho,Péricles Bassols Pegado Cortez,Sport Recife,Corinthians,Eduardo Baptista,Mano Menezes,8,10,2150000,27250000,27.9,26.8,1,4,1,2,3,9,18,10,10,19,5,3,1,0,4,5,4,5
2014,7,17,4,10,Estádio Adelmar da Costa Carvalho,Franscisco Carlos do Nascimento,Sport Recife,Botafogo,Eduardo Baptista,Vágner Mancini,10,13,2200000,16800000,27.5,26.7,1,0,1,0,8,2,11,7,7,14,4,6,3,0,4,4,7,5
2014,8,17,0,15,Estádio Adelmar da Costa Carvalho,Vinicius Furlan,Sport Recife,Atlético-PR,Eduardo Baptista,Doriva,8,7,4700000,10700000,27.2,24.5,1,1,1,1,3,6,14,28,30,14,5,2,0,0,2,10,9,3
