ano_campeonato,mes,dia,week_day,rodada,estadio,arbitro,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante,winner
2008,7,27,0,15,1,13,13,12,22,13,17,3,5150000,8900000,28.2,26.8,1.0,0.0,6,3,7,12,11,7,4,2,3,1,7,12,5,4,1
2008,8,24,0,22,1,16,13,6,21,7,14,15,8600000,8350000,25.9,23.9,2.0,0.0,9,2,16,15,13,16,3,3,1,1,19,8,4,4,1
2008,9,27,6,27,1,10,13,7,21,27,12,15,8550000,9400000,26.4,25.0,0.0,0.0,3,3,6,5,5,4,3,2,0,0,15,9,10,4,0
2008,10,25,6,31,1,7,13,11,21,12,12,8,6600000,26250000,26.2,26.4,1.0,0.0,5,3,15,10,8,13,3,4,1,4,14,9,5,5,0
2008,11,2,0,33,1,12,13,8,21,20,13,6,5750000,14400000,25.7,25.5,1.0,0.0,5,5,12,8,7,12,5,3,1,5,14,15,5,6,1
2008,11,12,3,35,1,0,13,9,21,26,12,16,5450000,9250000,26.2,27.4,2.0,0.0,7,4,11,6,6,11,4,4,1,2,15,9,2,3,1
2008,11,30,0,37,1,21,13,4,21,4,12,14,6250000,11750000,24.3,27.0,0.0,0.0,5,6,10,16,15,10,3,1,4,0,7,19,1,8,0
2008,5,18,0,2,12,10,14,10,0,11,7,14,10000000,11350000,24.6,24.9,1.0,0.0,9,11,10,12,12,9,4,2,4,2,15,12,7,4,0
2008,5,25,0,3,12,37,14,18,4,23,5,13,7800000,7650000,23.9,27.1,0.0,0.0,7,3,10,12,11,10,0,6,3,2,17,7,3,5,0
2008,6,8,0,5,12,2,14,19,4,32,9,17,8800000,7650000,24.1,27.0,2.0,0.0,7,4,11,23,22,10,2,6,4,1,17,9,6,4,1
2008,6,29,0,8,12,2,14,13,4,14,11,9,12900000,4350000,25.1,26.5,0.0,0.0,5,9,10,12,12,10,3,3,3,4,15,18,8,8,0
2008,7,5,6,9,12,8,14,4,4,3,12,17,10650000,24100000,26.3,25.0,0.0,0.0,12,1,12,11,10,11,2,3,3,2,24,10,12,6,1
2008,7,13,0,11,12,1,14,11,4,12,13,9,8150000,17400000,24.3,26.7,0.0,0.0,2,6,11,22,22,11,6,2,1,1,11,22,4,8,0
2008,7,20,0,13,12,30,14,9,4,9,15,11,11900000,10300000,24.8,24.2,1.0,0.0,4,4,16,12,11,14,0,1,0,1,4,8,1,6,1
2008,7,27,0,15,12,32,14,7,4,27,15,9,11500000,7850000,23.7,22.6,0.0,0.0,6,7,23,10,10,23,3,1,0,2,15,17,8,6,0
2008,8,6,3,18,12,16,14,2,23,19,17,16,8800000,5950000,23.9,25.8,1.0,0.0,1,9,7,20,17,6,6,2,0,0,7,19,5,10,1
2008,8,16,6,20,12,5,14,15,23,31,16,20,12050000,3900000,24.3,24.9,2.0,0.0,4,5,14,14,14,14,2,2,0,2,12,12,6,5,1
2008,9,13,6,25,12,8,14,17,24,22,18,19,10350000,8200000,26.6,28.3,0.0,0.0,7,8,16,11,10,16,4,3,1,2,13,15,4,4,1
2008,9,21,0,26,12,28,14,16,24,17,16,1,10900000,17300000,26.0,25.6,0.0,0.0,7,3,12,9,9,11,3,3,3,3,14,12,7,5,0
2008,10,25,6,31,12,16,14,1,24,1,18,2,8550000,30650000,24.8,24.6,0.0,0.0,7,6,16,10,10,16,2,0,3,2,12,11,7,3,1
2008,11,2,0,33,12,7,14,14,24,15,18,11,9050000,7150000,25.6,29.6,0.0,0.0,5,8,13,11,10,12,1,3,0,3,9,13,4,7,1
2008,5,17,6,2,13,14,15,12,25,13,20,19,10300000,4600000,30.1,28.0,0.0,0.0,2,5,9,14,13,9,4,3,1,0,12,17,6,10,0
2008,5,25,0,3,13,0,15,3,25,26,19,18,8800000,15100000,28.1,25.4,1.0,0.0,6,5,15,10,9,15,6,1,2,1,10,11,5,3,1
2008,6,8,0,5,13,15,15,0,25,0,10,6,6200000,25450000,26.5,27.3,0.0,0.0,4,9,19,8,8,19,3,8,1,1,15,16,4,10,1
2008,6,29,0,8,13,7,15,5,25,5,13,1,9000000,32600000,28.5,26.5,0.0,0.0,5,4,23,17,16,23,3,1,1,0,12,9,5,3,2
2008,7,5,6,9,13,1,15,1,25,1,15,3,9050000,30400000,29.8,25.7,0.0,0.0,5,10,14,11,9,13,4,2,0,3,10,23,1,8,1
2008,7,16,3,12,13,2,15,16,25,17,12,3,9050000,12450000,29.6,24.5,0.0,0.0,5,5,7,13,12,6,3,5,4,2,17,17,8,10,0
2008,7,24,4,14,13,10,15,6,25,2,15,11,7700000,9450000,28.7,24.2,0.0,0.0,6,5,15,13,11,14,2,3,1,1,10,12,3,6,1
2008,7,31,4,16,13,31,15,15,25,31,9,20,7600000,4000000,28.5,25.7,0.0,0.0,2,7,10,10,9,9,2,9,2,2,18,12,8,8,1
2008,8,6,3,18,13,6,15,17,25,22,10,15,9050000,7800000,28.5,28.2,1.0,0.0,6,3,15,7,7,15,3,1,1,0,7,12,4,7,1
2008,8,17,0,20,13,30,15,8,25,20,9,8,8200000,16500000,27.6,26.4,0.0,0.0,11,2,12,11,10,11,1,4,0,0,17,6,7,2,2
2008,8,31,0,23,13,21,15,11,25,12,10,9,6300000,26250000,27.8,29.1,0.0,0.0,10,4,21,11,10,18,4,6,3,0,15,15,3,6,1
2008,9,14,0,25,13,16,15,7,25,27,9,13,7100000,5800000,28.0,23.2,2.0,0.0,0,9,7,10,7,6,2,0,0,2,11,17,5,7,1
2008,9,21,0,26,13,10,15,10,25,11,8,4,7000000,37100000,28.7,27.8,0.0,0.0,6,3,19,13,12,19,4,8,2,0,25,9,9,3,0
2008,5,11,0,1,14,7,16,9,26,9,8,15,6350000,15100000,23.7,24.7,1.0,0.0,2,7,11,5,5,11,2,1,2,2,9,17,7,4,1
2008,6,14,6,6,14,7,16,8,27,6,18,9,12600000,13250000,27.6,26.8,2.0,0.0,4,9,15,8,8,14,5,1,1,1,10,17,5,6,1
2008,7,6,0,9,14,16,16,13,27,14,14,10,15250000,5900000,28.7,25.4,1.0,0.0,4,5,20,13,12,20,2,4,1,3,12,12,2,9,1
2008,7,9,3,10,14,3,16,19,27,32,12,17,17600000,7250000,29.3,28.8,0.0,0.0,7,4,8,12,10,8,3,6,1,0,26,12,11,6,1
2008,7,17,4,12,14,38,16,18,27,23,9,14,19500000,7900000,27.3,25.0,1.0,0.0,3,3,12,18,16,12,1,3,2,0,15,6,8,4,1
2008,7,23,3,14,14,13,16,10,27,11,7,4,15950000,27500000,27.2,27.8,1.0,0.0,3,3,10,8,8,9,2,3,0,0,20,11,12,5,1
2008,7,30,3,16,14,10,16,4,27,3,8,18,8700000,18600000,26.8,25.4,0.0,0.0,10,2,16,14,13,14,0,6,2,1,14,5,3,2,2
2008,8,24,0,22,14,8,16,5,27,5,9,6,24850000,28400000,29.9,27.5,1.0,0.0,5,6,11,16,15,11,5,2,1,2,16,12,8,4,0
2008,9,6,6,24,14,5,16,17,27,22,11,19,15550000,6850000,29.3,28.8,1.0,0.0,9,8,18,13,12,18,3,1,1,1,16,10,6,3,1
2008,9,21,0,26,14,22,16,12,27,13,11,7,27450000,7150000,29.8,26.8,1.0,0.0,7,4,12,16,15,12,2,2,2,0,11,6,6,2,1
2008,10,18,6,30,14,25,16,6,27,6,10,17,27750000,8850000,25.9,25.8,1.0,0.0,5,0,11,12,11,11,1,5,2,0,14,7,5,3,1
2008,10,29,3,32,14,6,16,2,27,2,7,16,17750000,6150000,27.6,26.0,0.0,0.0,11,2,10,14,13,10,2,6,0,1,21,10,6,2,0
2008,11,9,0,34,14,8,16,15,27,29,9,20,8200000,4000000,24.8,27.5,3.0,0.0,7,0,10,13,12,10,2,7,0,2,28,5,16,2,1
2008,11,30,0,37,14,10,16,1,27,1,8,3,10650000,25600000,26.1,24.9,1.0,0.0,7,9,11,13,11,11,2,3,2,3,16,10,10,4,1
2008,5,17,6,2,15,4,17,17,28,22,15,10,15100000,9000000,24.7,27.1,1.0,0.0,10,1,16,4,3,16,2,3,1,3,14,5,6,2,1
2008,7,10,4,10,15,6,17,14,28,15,11,15,12950000,9700000,25.9,29.5,1.0,0.0,16,0,12,18,16,11,2,2,3,1,16,5,6,2,1
2008,7,23,3,14,15,5,17,3,28,26,12,18,12450000,18600000,24.7,28.6,1.0,0.0,3,4,13,13,13,13,4,2,3,3,14,9,8,4,0
2008,8,17,0,20,15,32,17,11,29,12,17,10,10150000,26150000,25.0,29.9,1.0,0.0,6,2,10,19,19,10,0,1,5,2,11,8,8,5,1
2008,8,24,0,22,15,10,17,8,29,20,13,3,10550000,16400000,24.9,27.4,0.0,0.0,3,5,12,11,11,12,1,4,1,1,14,6,3,3,0
2008,11,8,6,34,15,22,17,4,11,4,19,13,10350000,16350000,25.7,27.5,0.0,0.0,18,2,15,16,16,15,4,3,0,0,23,11,11,2,1
2008,5,31,6,4,16,19,18,19,30,32,12,16,6700000,7350000,25.4,27.8,0.0,0.0,4,4,15,14,14,15,2,1,3,1,11,16,4,8,0
2008,6,14,6,6,16,2,18,14,30,15,16,6,7700000,6500000,25.3,28.2,1.0,0.0,1,9,9,16,14,8,4,5,0,2,15,14,4,5,1
2008,6,29,0,8,16,12,18,18,31,23,14,10,9600000,10900000,24.6,25.1,1.0,0.0,13,2,5,8,7,5,7,3,2,2,21,9,11,1,0
2008,7,16,3,12,16,15,18,4,31,3,8,19,8750000,21050000,23.7,25.1,2.0,0.0,1,7,13,12,10,13,5,0,1,1,9,21,3,10,1
2008,7,30,3,16,16,12,18,10,31,11,10,4,6750000,23300000,22.7,28.1,1.0,0.0,6,5,21,12,11,20,0,2,1,2,15,7,5,1,0
2008,8,16,6,20,16,14,18,17,31,22,11,14,9950000,7150000,23.6,27.8,0.0,0.0,10,1,4,10,10,3,1,9,0,0,24,7,5,4,1
2008,10,8,3,29,16,14,18,0,32,0,14,2,10000000,22300000,24.9,27.9,0.0,0.0,4,3,16,14,13,16,0,2,2,0,16,1,7,1,0
2008,10,18,6,30,16,8,18,15,32,16,14,20,8150000,5000000,24.9,26.5,1.0,0.0,6,3,14,15,12,14,5,6,2,0,12,12,5,4,0
2008,6,29,0,8,17,28,19,11,33,12,2,15,14500000,19150000,25.1,27.8,0.0,1.0,2,5,7,13,13,6,2,2,3,1,9,11,5,4,0
2008,7,13,0,11,17,5,19,17,33,22,4,14,12150000,8100000,25.6,27.1,1.0,1.0,10,5,5,20,19,5,1,3,1,1,11,14,4,11,1
2008,10,4,6,28,17,13,19,8,33,20,1,6,14300000,17050000,22.6,28.5,1.0,1.0,6,5,13,17,15,12,2,5,1,2,15,11,5,5,1
2008,11,2,0,33,17,15,19,7,33,7,2,16,15500000,10650000,25.2,24.7,1.0,1.0,13,2,12,9,9,12,3,4,1,2,18,5,3,2,0
2008,5,25,0,3,0,20,0,9,10,9,10,9,10650000,9450000,25.3,21.7,0.0,1.0,6,9,13,12,11,12,6,2,1,2,15,24,8,12,0
2008,6,21,6,7,0,15,0,17,24,22,15,11,14200000,12400000,28.1,27.1,0.0,1.0,1,1,11,9,6,9,0,2,3,1,8,4,5,2,2
2008,9,14,0,25,0,12,0,11,0,12,4,11,13600000,27450000,27.4,29.8,0.0,1.0,3,10,13,5,4,12,3,0,1,2,6,18,4,4,2
2008,10,9,4,29,0,30,0,12,0,13,8,9,13450000,9100000,27.4,25.7,1.0,1.0,7,3,20,12,11,19,3,2,2,1,8,9,3,3,1
2008,7,13,0,11,1,7,1,18,1,23,3,12,20900000,10350000,26.7,26.3,1.0,1.0,5,7,11,16,15,10,3,1,2,1,12,13,8,8,1
2008,7,23,3,14,1,3,1,19,1,32,3,17,26450000,6950000,25.3,27.3,0.0,1.0,4,5,14,12,12,13,3,3,1,1,19,16,8,6,2
2008,7,30,3,16,1,4,1,2,1,19,3,13,25350000,6750000,25.5,25.0,2.0,1.0,9,4,11,19,19,10,0,6,6,0,18,9,7,6,1
2008,9,14,0,25,1,13,1,0,1,0,2,3,21200000,20550000,25.2,25.7,0.0,1.0,19,7,5,6,5,5,2,8,1,0,37,8,11,3,2
2008,5,24,6,3,2,12,2,11,2,33,3,11,24200000,15500000,26.5,24.9,0.0,1.0,4,9,14,18,16,13,2,5,1,1,14,10,5,4,1
2008,6,14,6,6,2,14,2,10,2,11,1,11,27700000,25000000,26.4,28.5,0.0,1.0,7,5,11,15,15,11,3,4,2,1,23,9,12,3,2
2008,7,20,0,13,2,22,2,12,2,13,1,6,24300000,7450000,26.7,25.5,0.0,1.0,10,2,22,16,14,21,1,10,1,2,28,8,10,4,2
2008,8,31,0,23,2,14,2,3,2,3,6,15,25950000,24900000,27.5,25.7,1.0,1.0,5,2,14,16,16,14,1,5,0,0,21,5,13,1,0
2008,10,11,6,29,2,2,2,18,2,24,4,12,26600000,6400000,27.6,25.2,0.0,1.0,15,2,21,11,11,18,1,3,1,1,19,9,9,4,2
2008,11,16,0,35,2,14,2,0,2,0,5,4,32300000,20800000,27.9,28.1,2.0,1.0,4,4,16,13,13,16,2,2,1,0,11,9,3,3,1
2008,5,10,6,1,3,39,3,19,4,32,5,13,6700000,8150000,27.6,25.1,1.0,1.0,0,10,21,15,14,20,3,0,0,2,7,21,3,11,1
2008,7,9,3,10,3,21,3,10,3,11,7,6,8000000,34500000,26.5,28.6,1.0,1.0,6,1,18,22,22,18,3,1,0,1,17,14,7,8,1
2008,7,13,0,11,3,9,3,14,3,15,6,16,7500000,9050000,26.9,29.6,0.0,1.0,2,10,20,14,14,19,5,3,1,3,12,20,6,8,2
2008,7,26,6,15,3,5,3,13,3,14,11,8,6250000,5100000,24.9,26.0,0.0,1.0,8,2,11,14,13,10,6,1,4,0,6,16,2,3,2
2008,8,20,3,21,3,6,3,3,4,3,17,18,6400000,19500000,27.6,26.6,1.0,1.0,2,3,19,9,6,18,7,3,2,0,15,17,7,4,2
2008,10,4,6,28,3,7,3,5,4,5,14,4,5100000,30000000,29.6,27.8,0.0,1.0,6,2,13,10,10,12,2,1,1,2,17,13,11,8,2
2008,11,15,6,35,3,8,3,1,4,1,17,3,5700000,32100000,26.0,24.3,2.0,1.0,6,3,11,15,13,10,3,3,3,2,12,14,7,6,1
2008,11,30,0,37,3,14,3,6,4,6,16,15,5750000,10500000,27.3,25.4,0.0,1.0,3,4,12,14,12,12,3,2,1,0,6,13,3,3,1
2008,6,14,6,6,4,15,4,16,5,17,19,4,6750000,10350000,28.3,24.7,0.0,1.0,4,7,22,10,10,21,5,6,2,0,15,22,5,9,2
2008,7,27,0,15,4,35,4,14,5,15,13,12,6750000,10050000,29.2,28.0,1.0,1.0,4,8,14,12,12,12,2,2,1,2,12,16,3,7,2
2008,10,11,6,29,4,7,4,11,6,12,7,10,6600000,23050000,28.2,27.8,1.0,1.0,3,9,13,18,18,12,5,3,0,0,12,18,2,7,0
2008,12,7,0,38,4,15,4,10,6,11,7,1,8600000,42800000,28.0,28.1,0.0,1.0,7,3,15,13,13,15,4,6,2,0,15,11,5,4,2
2008,5,18,0,2,5,5,5,11,7,33,18,8,23650000,19700000,27.4,27.1,1.0,1.0,13,2,8,16,16,8,2,7,1,0,24,9,12,3,1
2008,6,12,4,6,5,13,5,1,7,1,10,2,24950000,22150000,27.4,25.3,1.0,1.0,6,6,18,16,16,18,1,4,0,0,17,5,8,1,1
2008,7,16,3,12,5,0,5,3,7,26,5,18,26300000,34200000,27.0,27.6,1.0,1.0,4,7,11,23,23,10,3,5,1,2,17,16,8,5,1
2008,9,4,4,24,5,33,5,14,7,15,2,9,23000000,6400000,27.1,27.3,0.0,1.0,3,4,16,17,16,11,1,1,2,2,12,4,6,1,2
2008,10,4,6,28,5,22,5,18,7,24,2,12,22550000,6750000,27.2,25.8,1.0,1.0,11,3,7,13,11,6,1,3,2,0,20,9,9,5,1
2008,7,9,3,10,6,24,6,16,10,17,18,3,22350000,11700000,25.2,24.1,1.0,1.0,5,1,14,15,14,14,2,3,3,2,13,10,4,3,0
2008,7,27,0,15,6,1,6,9,10,9,19,14,19300000,11800000,25.2,23.1,2.0,1.0,7,1,19,22,21,19,1,7,1,5,21,9,9,4,1
2008,8,3,0,17,6,35,6,13,10,14,17,8,18600000,5950000,24.4,26.6,0.0,1.0,11,3,4,18,18,4,3,5,0,1,23,13,11,7,2
2008,8,17,0,20,6,13,6,5,9,5,18,7,14500000,28050000,25.7,27.1,1.0,1.0,9,3,9,21,20,9,3,2,2,5,10,12,4,5,0
2008,11,2,0,33,6,16,6,0,9,0,12,4,13650000,22350000,28.5,26.3,0.0,1.0,12,7,12,19,17,11,0,5,0,2,15,6,4,4,2
2008,8,23,6,22,2,22,7,14,10,15,16,10,20600000,7200000,25.8,28.2,0.0,1.0,6,2,12,10,10,11,2,5,4,0,18,12,9,5,0
2008,9,20,6,26,2,15,7,13,10,14,18,9,20650000,13200000,25.3,24.6,2.0,1.0,6,0,9,14,14,9,4,2,1,1,15,7,8,0,2
2008,10,1,3,28,2,16,7,19,10,32,19,7,18750000,7400000,25.8,27.2,1.0,1.0,10,3,14,11,11,14,6,4,1,0,17,15,9,5,0
2008,11,15,6,35,2,6,7,17,12,22,15,18,20450000,5750000,26.7,26.7,0.0,1.0,4,2,16,15,15,16,0,3,1,2,18,11,7,5,1
2008,5,11,0,1,7,37,8,7,13,23,10,9,9750000,8500000,27.5,26.1,2.0,1.0,5,4,11,20,19,10,5,4,4,0,14,18,6,8,0
2008,5,25,0,3,7,7,8,0,13,0,16,12,8200000,23650000,27.0,27.5,0.0,1.0,3,2,24,20,20,24,4,3,3,0,9,12,3,4,0
2008,7,30,3,16,7,28,8,3,13,26,17,19,7900000,15650000,29.0,24.9,1.0,1.0,6,2,18,5,5,18,3,4,2,1,18,11,6,5,1
2008,8,31,0,23,7,37,8,18,13,24,19,11,7800000,8500000,27.8,25.5,0.0,1.0,4,8,9,13,10,9,5,3,2,1,13,12,5,4,0
2008,9,21,0,26,7,13,8,8,13,20,20,5,7050000,16500000,28.2,26.7,0.0,1.0,4,10,15,11,11,14,5,1,0,0,8,21,6,8,1
2008,5,25,0,3,8,21,9,13,14,14,15,8,33600000,4900000,27.9,26.3,1.0,1.0,5,4,15,23,22,15,2,3,0,1,16,11,8,5,0
2008,8,9,6,19,8,33,9,19,14,32,4,13,28300000,6950000,27.8,29.0,2.0,1.0,7,1,22,23,19,21,3,5,1,0,22,9,7,3,1
2008,8,20,3,21,8,40,9,6,14,7,5,14,28100000,10250000,28.9,24.3,0.0,1.0,4,1,18,18,17,16,6,3,0,2,11,19,6,7,1
2008,10,23,4,31,8,13,9,12,14,13,4,10,38400000,10550000,27.3,27.1,1.0,1.0,12,5,13,14,13,11,2,8,0,3,23,7,7,4,1
2008,11,16,0,35,8,4,9,7,14,7,1,19,38200000,9000000,27.6,24.2,2.0,1.0,11,3,9,12,11,8,5,5,2,1,18,13,7,6,1
2008,8,24,0,22,9,5,10,10,15,11,7,5,10700000,29700000,24.5,27.9,1.0,1.0,5,4,16,17,16,16,1,6,5,1,13,15,3,8,0
2008,10,4,6,28,9,17,10,11,15,12,9,8,12350000,24200000,24.2,28.5,1.0,1.0,11,5,9,10,10,8,3,3,0,1,18,7,8,0,1
2008,10,19,0,30,9,2,10,19,15,28,7,8,17900000,9500000,24.3,28.9,0.0,1.0,6,6,11,11,11,11,2,2,1,0,17,8,8,2,0
2008,11,30,0,37,9,28,10,9,15,26,6,18,18200000,9000000,23.1,25.8,0.0,1.0,14,2,14,17,17,14,1,6,1,1,18,11,8,10,2
2008,7,9,3,10,10,32,11,8,16,6,4,14,5300000,13200000,25.4,27.9,4.0,1.0,2,5,9,7,6,8,4,0,1,1,17,12,8,5,1
2008,7,16,3,12,10,8,11,10,16,11,4,6,7350000,37100000,25.9,27.1,0.0,1.0,5,6,6,10,10,6,4,2,2,1,13,13,8,3,2
2008,7,30,3,16,10,34,11,6,16,2,5,14,6950000,11600000,25.5,23.5,0.0,1.0,2,4,17,14,14,16,1,2,0,0,11,10,6,6,1
2008,10,19,0,30,10,0,11,3,16,18,9,15,10050000,21200000,24.9,25.8,1.0,1.0,9,2,12,15,15,10,2,7,0,0,35,13,21,3,0
2008,11,23,0,36,10,13,11,16,16,17,11,2,12350000,17900000,25.3,25.7,0.0,1.0,10,4,11,16,15,11,4,2,1,0,20,11,11,4,1
2008,5,11,0,1,11,18,12,6,17,20,16,7,2800000,9850000,24.6,24.7,0.0,1.0,10,3,11,11,11,11,1,7,1,2,26,6,11,4,2
2008,7,13,0,11,11,41,12,7,18,27,19,11,3650000,9250000,26.5,24.8,0.0,1.0,4,6,12,14,14,11,6,4,1,0,17,14,7,6,2
2008,8,3,0,17,11,24,12,0,18,0,20,5,3200000,24700000,25.6,26.8,0.0,1.0,5,4,14,15,15,13,3,4,0,0,19,8,7,3,2
2008,8,10,0,19,11,12,12,3,18,26,20,19,4300000,15850000,24.5,26.9,0.0,1.0,10,3,11,10,9,11,1,5,0,0,19,7,8,3,1
2008,6,12,4,6,1,29,13,15,22,25,12,15,6950000,2350000,25.6,24.1,2.0,1.0,12,2,9,16,15,8,1,5,2,4,17,7,7,3,1
2008,7,9,3,10,1,2,13,5,22,5,13,1,9600000,22000000,25.1,26.8,0.0,1.0,3,3,16,16,16,15,1,2,0,2,17,8,10,3,0
2008,8,3,0,17,1,10,13,14,21,15,15,7,7050000,8450000,26.4,28.8,1.0,1.0,9,2,15,11,10,15,3,5,3,2,18,12,8,5,1
2008,8,9,6,19,1,31,13,16,21,17,11,1,8650000,20300000,25.2,24.8,0.0,1.0,8,3,16,16,16,16,3,5,1,2,18,8,4,2,2
2008,8,21,4,21,1,10,13,19,21,32,13,11,8200000,7250000,25.5,28.8,1.0,1.0,2,4,15,8,7,15,2,2,2,0,10,8,5,3,0
2008,9,3,3,24,1,42,13,10,21,11,12,5,8550000,26300000,24.4,28.3,0.0,1.0,15,3,5,15,14,5,2,7,1,0,21,6,9,2,0
2008,9,20,6,26,1,2,13,2,21,2,12,14,8400000,4900000,26.9,28.7,1.0,1.0,8,3,19,10,8,18,2,3,2,3,15,7,7,2,1
2008,10,19,0,30,1,21,13,1,21,1,12,4,6200000,29250000,25.0,24.1,0.0,1.0,5,3,17,7,6,16,1,0,5,1,6,15,3,6,2
2008,8,31,0,23,12,31,14,0,32,0,16,2,10850000,20050000,24.6,26.7,0.0,1.0,7,2,10,10,10,9,0,8,1,4,15,5,5,3,2
2008,11,16,0,35,12,17,14,12,24,13,14,11,10650000,3650000,25.3,27.4,1.0,1.0,3,7,11,14,14,10,6,2,1,3,13,18,6,6,1
2008,10,19,0,30,13,28,15,2,25,2,11,16,7650000,6000000,29.2,27.2,1.0,1.0,7,6,10,16,16,9,1,2,2,2,12,9,2,2,0
2008,10,30,4,32,13,14,15,4,25,4,11,12,7750000,11650000,28.9,25.9,1.0,1.0,7,2,11,12,12,11,2,1,2,2,10,8,3,4,0
2008,11,9,0,34,13,20,15,19,25,28,11,8,8000000,7100000,29.4,27.7,2.0,1.0,8,4,11,11,9,11,1,4,3,4,16,5,7,1,1
2008,5,31,6,4,14,15,16,14,26,15,14,11,16700000,10450000,25.9,30.2,1.0,1.0,4,4,18,20,18,17,1,3,3,0,16,7,9,3,0
2008,8,10,0,19,14,25,16,7,27,27,10,12,22550000,7350000,28.7,23.1,1.0,1.0,7,7,15,17,15,15,2,3,0,2,18,10,9,4,0
2008,8,20,3,21,14,40,16,0,27,0,12,3,24850000,22400000,29.9,26.8,2.0,1.0,6,1,23,14,12,20,3,4,0,1,9,16,3,10,1
2008,9,28,0,27,14,12,16,16,27,17,11,1,27150000,18500000,29.2,25.7,4.0,1.0,3,3,13,13,11,13,3,3,0,1,13,18,7,8,1
2008,11,23,0,36,14,8,16,3,27,18,7,15,6500000,20600000,23.7,26.7,0.0,1.0,4,8,10,24,23,10,2,6,1,1,19,9,5,3,2
2008,5,31,6,4,15,32,17,16,28,17,8,3,14750000,11400000,24.4,24.8,0.0,1.0,17,5,14,12,12,13,2,8,0,3,36,4,13,1,1
2008,6,22,0,7,15,4,17,0,28,0,9,5,8950000,31900000,24.7,27.2,0.0,1.0,8,8,11,12,11,11,6,5,2,2,13,14,8,4,2
2008,6,28,6,8,15,13,17,15,28,25,12,19,16100000,4700000,24.3,25.1,3.0,1.0,2,8,10,14,14,10,2,2,2,1,12,14,3,7,1
2008,7,17,4,12,15,16,17,19,28,32,10,17,15950000,7350000,24.3,27.8,0.0,1.0,5,4,5,14,14,4,4,6,1,0,19,11,8,4,0
2008,7,31,4,16,15,15,17,18,28,23,16,12,8600000,5500000,25.0,26.7,3.0,1.0,6,3,16,9,9,16,4,5,1,1,14,15,5,7,1
2008,8,6,3,18,15,0,17,13,28,14,14,7,9550000,6700000,24.6,25.5,0.0,1.0,5,4,11,19,17,10,6,4,1,0,17,17,9,7,2
2008,9,14,0,25,15,7,17,2,29,2,14,16,9350000,4900000,26.4,28.6,1.0,1.0,1,10,12,13,12,10,3,1,1,1,11,16,7,5,2
2008,10,4,6,28,15,28,17,7,11,27,20,15,11000000,10100000,25.6,24.1,0.0,1.0,5,6,11,13,13,11,4,4,1,2,11,16,3,6,2
2008,10,19,0,30,15,5,17,5,11,5,19,5,7850000,30600000,24.6,26.6,0.0,1.0,5,8,7,12,12,7,3,0,2,2,6,17,0,9,2
2008,10,30,4,32,15,30,17,6,11,6,19,18,6450000,10700000,26.1,25.8,1.0,1.0,5,7,15,8,7,15,1,3,1,1,13,9,6,3,0
2008,11,23,0,36,15,14,17,10,11,11,17,1,9900000,39200000,25.6,27.8,1.0,1.0,7,6,21,11,11,21,1,3,2,0,14,14,7,9,2
2008,12,7,0,38,15,28,17,12,11,13,18,10,8700000,9600000,27.0,27.1,0.0,1.0,11,4,12,9,9,12,5,1,3,0,21,11,13,2,2
2008,5,18,0,2,16,22,18,13,22,14,9,4,7800000,4550000,26.5,26.7,1.0,1.0,8,4,9,10,8,9,3,1,2,2,17,11,8,4,1
2008,7,6,0,9,16,36,18,9,31,9,13,9,8400000,13550000,24.2,25.8,0.0,1.0,13,4,11,10,10,11,1,3,1,0,21,9,11,6,1
2008,8,7,4,18,16,17,18,8,31,20,11,8,7350000,14350000,24.1,26.2,0.0,1.0,5,6,6,11,10,5,1,3,0,0,16,12,10,7,2
2008,11,5,3,32,16,16,18,3,32,18,15,14,10400000,20500000,24.1,27.1,0.0,1.0,12,0,12,11,9,12,2,7,2,2,33,6,16,3,2
2008,11,8,6,34,16,0,18,6,32,6,18,17,10550000,10650000,24.3,25.2,0.0,1.0,5,3,12,6,6,11,5,2,1,3,12,12,7,3,2
2008,12,7,0,38,16,16,18,11,32,12,17,6,9150000,10550000,23.4,26.8,0.0,1.0,4,7,15,10,10,15,3,4,4,0,22,9,10,0,1
2008,10,29,3,32,0,8,0,10,0,11,6,2,13700000,37500000,26.8,27.3,1.0,2.0,11,3,7,22,22,6,7,7,3,3,23,12,9,1,2
2008,11,30,0,37,2,8,2,19,2,28,5,7,27700000,9350000,26.5,27.9,3.0,2.0,13,0,14,10,10,12,0,5,2,0,27,5,13,2,0
2008,8,2,6,17,3,13,3,7,3,27,14,11,7450000,7200000,26.5,24.0,0.0,2.0,7,5,8,10,10,7,1,5,1,1,21,6,9,3,2
2008,7,20,0,13,4,28,4,0,5,0,17,4,7150000,24300000,28.1,27.1,2.0,2.0,8,5,15,13,12,15,2,3,0,3,18,7,8,2,1
